7.772772772772772454e-01,7.907907907907907319e-01,7.837837837837837718e-01,7.827827827827827933e-01,7.637637637637637589e-01,7.437437437437437460e-01,7.447447447447447244e-01,7.332332332332331948e-01,7.402402402402402659e-01,7.457457457457457028e-01,7.167167167167166619e-01,7.342342342342341732e-01,7.107107107107106803e-01,6.671671671671671744e-01,7.027027027027027417e-01,6.941941941941941474e-01,6.806806806806806609e-01,6.836836836836837072e-01,6.491491491491491184e-01,6.811811811811812056e-01,6.521521521521521647e-01,6.541541541541541216e-01,6.586586586586586911e-01,6.046046046046046341e-01,6.471471471471471615e-01,6.141141141141140958e-01,5.975975975975975629e-01,6.071071071071071357e-01,6.106106106106106157e-01,5.925925925925925597e-01,5.980980980980981077e-01,5.535535535535535123e-01,5.755755755755755931e-01,5.660660660660660204e-01,5.395395395395394811e-01,5.545545545545546018e-01,4.874874874874874919e-01,5.305305305305305641e-01,5.145145145145144649e-01,5.055055055055055480e-01,5.170170170170169666e-01,4.799799799799799871e-01,5.030030030030030463e-01,5.080080080080080496e-01,4.564564564564564386e-01,4.879879879879879812e-01,4.779779779779779747e-01,4.524524524524524693e-01,4.444444444444444198e-01,4.444444444444444198e-01,4.599599599599599742e-01,4.444444444444444198e-01,4.334334334334334349e-01,4.204204204204204376e-01,4.084084084084084187e-01,4.084084084084084187e-01,3.918918918918918859e-01,4.104104104104104311e-01,3.798798798798798670e-01,3.863863863863863934e-01,3.503503503503503369e-01,3.543543543543543617e-01,3.763763763763763870e-01,3.773773773773773654e-01,3.433433433433433213e-01,3.523523523523523493e-01,3.448448448448448445e-01,3.268268268268268439e-01,3.003003003003003046e-01,3.243243243243243423e-01,3.023023023023023170e-01,2.757757757757757777e-01,2.897897897897898090e-01,2.902902902902902982e-01,2.702702702702702853e-01,2.867867867867867626e-01,2.437437437437437460e-01,2.407407407407407274e-01,2.462462462462462476e-01,2.382382382382382258e-01,2.117117117117117142e-01,2.222222222222222099e-01,2.062062062062061940e-01,2.252252252252252285e-01,2.002002002002001846e-01,1.931931931931931967e-01,1.866866866866866981e-01,1.716716716716716606e-01,1.756756756756756854e-01,1.766766766766766639e-01,1.476476476476476507e-01,1.496496496496496353e-01,1.421421421421421305e-01,1.356356356356356319e-01,1.186186186186186237e-01,1.251251251251251362e-01,1.191191191191191129e-01,1.106106106106106157e-01,1.051051051051051094e-01,8.758758758758758423e-02
7.892892892892893197e-01,7.737737737737737653e-01,7.267267267267266684e-01,7.682682682682682174e-01,7.602602602602602788e-01,7.042042042042041539e-01,7.757757757757757222e-01,7.117117117117116587e-01,6.991991991991991506e-01,7.677677677677677837e-01,6.526526526526525984e-01,7.342342342342341732e-01,6.931931931931931690e-01,6.401401401401400904e-01,7.222222222222222099e-01,6.221221221221221453e-01,6.936936936936937137e-01,6.941941941941941474e-01,5.680680680680680883e-01,7.042042042042041539e-01,6.206206206206206222e-01,6.156156156156156189e-01,7.007007007007006738e-01,5.530530530530530786e-01,6.481481481481481399e-01,6.196196196196196437e-01,5.475475475475475307e-01,6.606606606606606480e-01,5.290290290290290409e-01,5.625625625625625403e-01,6.451451451451450936e-01,4.864864864864864580e-01,6.111111111111111605e-01,5.795795795795796179e-01,4.804804804804804763e-01,6.251251251251250807e-01,4.769769769769769963e-01,5.280280280280280625e-01,5.710710710710710236e-01,4.299299299299298993e-01,5.740740740740740700e-01,4.809809809809809655e-01,4.564564564564564386e-01,5.415415415415415490e-01,3.973973973973973783e-01,5.030030030030030463e-01,4.944944944944945076e-01,3.923923923923923751e-01,5.495495495495495986e-01,4.279279279279279424e-01,4.369369369369369149e-01,4.909909909909909720e-01,3.433433433433433213e-01,4.824824824824824887e-01,4.079079079079079295e-01,3.618618618618618665e-01,4.639639639639639435e-01,3.518518518518518601e-01,4.029029029029029263e-01,4.289289289289289209e-01,3.073073073073073203e-01,4.189189189189189144e-01,3.453453453453453337e-01,2.977977977977978030e-01,4.169169169169169020e-01,2.882882882882882858e-01,3.648648648648648574e-01,3.428428428428428321e-01,2.597597597597597341e-01,3.648648648648648574e-01,2.802802802802802917e-01,3.168168168168168375e-01,3.338338338338338041e-01,2.307307307307307209e-01,3.203203203203203175e-01,2.617617617617617465e-01,2.202202202202202252e-01,3.018018018018017723e-01,2.117117117117117142e-01,2.542542542542542416e-01,2.722722722722722422e-01,1.806806806806806887e-01,2.707707707707707745e-01,1.866866866866866981e-01,1.846846846846846857e-01,2.192192192192192191e-01,1.416416416416416413e-01,1.981981981981981999e-01,1.786786786786786763e-01,1.276276276276276378e-01,1.881881881881881935e-01,1.301301301301301394e-01,1.541541541541541493e-01,1.666666666666666574e-01,1.081081081081081141e-01,1.481481481481481399e-01,1.146146146146146128e-01,1.031031031031030970e-01,1.236236236236236269e-01,8.808808808808808732e-02
7.937937937937937782e-01,7.527527527527527740e-01,7.687687687687687621e-01,7.502502502502502724e-01,7.507507507507507061e-01,7.797797797797797470e-01,7.022022022022021970e-01,7.757757757757757222e-01,7.352352352352352627e-01,6.926926926926927353e-01,7.387387387387387427e-01,6.601601601601601033e-01,7.192192192192191635e-01,7.162162162162162282e-01,6.271271271271271486e-01,7.202202202202202530e-01,6.356356356356356319e-01,6.526526526526525984e-01,6.996996996996996954e-01,5.810810810810810301e-01,6.981981981981981722e-01,6.386386386386386782e-01,6.146146146146146405e-01,6.931931931931931690e-01,5.735735735735735252e-01,6.211211211211211669e-01,6.361361361361361766e-01,5.320320320320319762e-01,6.436436436436436814e-01,5.565565565565565587e-01,5.630630630630630851e-01,6.386386386386386782e-01,4.709709709709709591e-01,5.990990990990990861e-01,5.615615615615615619e-01,4.679679679679679682e-01,5.960960960960960398e-01,4.839839839839839564e-01,5.310310310310309978e-01,5.690690690690690667e-01,4.229229229229229392e-01,5.860860860860860333e-01,4.949949949949949968e-01,4.569569569569569278e-01,5.655655655655655867e-01,3.993993993993993907e-01,4.889889889889889596e-01,4.979979979979979876e-01,4.004004004004003692e-01,5.625625625625625403e-01,4.139139139139139112e-01,4.314314314314314225e-01,4.799799799799799871e-01,3.233233233233233084e-01,5.040040040040040248e-01,4.124124124124123880e-01,3.303303303303303240e-01,5.180180180180180560e-01,3.133133133133133019e-01,3.868868868868868827e-01,4.394394394394394165e-01,2.872872872872873073e-01,4.494494494494494230e-01,3.438438438438438660e-01,3.023023023023023170e-01,4.444444444444444198e-01,2.562562562562562540e-01,3.823823823823823687e-01,3.463463463463463676e-01,2.352352352352352349e-01,4.039039039039039047e-01,2.527527527527527740e-01,2.797797797797798025e-01,3.523523523523523493e-01,1.961961961961961876e-01,3.513513513513513709e-01,2.522522522522522292e-01,2.032032032032032032e-01,3.638638638638638789e-01,1.716716716716716606e-01,2.647647647647647373e-01,2.567567567567567433e-01,1.586586586586586634e-01,3.003003003003003046e-01,1.816816816816816671e-01,1.746746746746746792e-01,2.772772772772773009e-01,1.146146146146146128e-01,2.502502502502502724e-01,2.062062062062061940e-01,1.191191191191191129e-01,2.307307307307307209e-01,1.161161161161161082e-01,1.446446446446446321e-01,1.876876876876876765e-01,9.509509509509508907e-02,1.616616616616616542e-01,1.141141141141141097e-01,9.809809809809809378e-02,9.859859859859859688e-02
7.687687687687687621e-01,7.612612612612612573e-01,7.192192192192191635e-01,7.957957957957957351e-01,7.162162162162162282e-01,7.237237237237237331e-01,7.637637637637637589e-01,6.411411411411411798e-01,7.722722722722722422e-01,6.981981981981981722e-01,6.546546546546546663e-01,7.832832832832832270e-01,6.111111111111111605e-01,7.097097097097097018e-01,6.901901901901902336e-01,5.620620620620621066e-01,7.682682682682682174e-01,6.181181181181181206e-01,6.196196196196196437e-01,7.267267267267266684e-01,5.170170170170169666e-01,7.117117117117116587e-01,6.011011011011010430e-01,5.190190190190190345e-01,7.127127127127127482e-01,5.290290290290290409e-01,6.256256256256256254e-01,6.481481481481481399e-01,4.789789789789789531e-01,6.806806806806806609e-01,5.235235235235234930e-01,4.934934934934934736e-01,6.621621621621621712e-01,4.384384384384384381e-01,5.925925925925925597e-01,5.620620620620621066e-01,4.089089089089089080e-01,6.281281281281281270e-01,4.259259259259259300e-01,4.814814814814814548e-01,6.086086086086086588e-01,3.958958958958959107e-01,5.855855855855855996e-01,4.579579579579579618e-01,3.643643643643643681e-01,5.820820820820821195e-01,3.633633633633633342e-01,5.015015015015015232e-01,5.100100100100100065e-01,3.313313313313313024e-01,5.475475475475475307e-01,3.763763763763763870e-01,3.703703703703703498e-01,5.425425425425425274e-01,3.048048048048048186e-01,4.884884884884884704e-01,4.159159159159159236e-01,3.173173173173173267e-01,5.025025025025025016e-01,2.977977977977978030e-01,3.688688688688688821e-01,4.594594594594594295e-01,2.677677677677677837e-01,4.599599599599599742e-01,3.273273273273273332e-01,2.837837837837837718e-01,4.479479479479479553e-01,2.342342342342342287e-01,3.673673673673673590e-01,3.448448448448448445e-01,2.332332332332332225e-01,4.084084084084084187e-01,2.402402402402402382e-01,2.822822822822823041e-01,3.563563563563563741e-01,1.841841841841841965e-01,3.363363363363363057e-01,2.572572572572572325e-01,1.916916916916917013e-01,3.553553553553553401e-01,1.691691691691691590e-01,2.537537537537537524e-01,2.802802802802802917e-01,1.371371371371371273e-01,2.872872872872873073e-01,1.686686686686686698e-01,1.571571571571571679e-01,2.592592592592592449e-01,1.076076076076076110e-01,2.277277277277277301e-01,1.836836836836836795e-01,1.271271271271271208e-01,2.352352352352352349e-01,1.226226226226226207e-01,1.376376376376376443e-01,1.716716716716716606e-01,1.036036036036036001e-01,1.541541541541541493e-01,1.181181181181181206e-01,1.096096096096096095e-01
7.832832832832832270e-01,8.008008008008007383e-01,7.502502502502502724e-01,7.137137137137137266e-01,7.787787787787787686e-01,6.771771771771771808e-01,7.422422422422422228e-01,7.422422422422422228e-01,6.421421421421421583e-01,7.637637637637637589e-01,6.616616616616616264e-01,6.826826826826827288e-01,7.592592592592593004e-01,5.915915915915915813e-01,7.182182182182181851e-01,6.741741741741741345e-01,5.795795795795796179e-01,7.702702702702702853e-01,5.830830830830830980e-01,6.416416416416416135e-01,6.931931931931931690e-01,5.400400400400400258e-01,7.132132132132131819e-01,5.985985985985985414e-01,5.475475475475475307e-01,7.167167167167166619e-01,4.949949949949949968e-01,6.311311311311311734e-01,5.995995995995996308e-01,4.944944944944945076e-01,6.841841841841841410e-01,4.944944944944945076e-01,5.395395395395394811e-01,6.721721721721721776e-01,4.149149149149148896e-01,6.176176176176175758e-01,5.195195195195194682e-01,4.334334334334334349e-01,6.326326326326325855e-01,4.144144144144144004e-01,5.065065065065065264e-01,5.775775775775775500e-01,3.623623623623623557e-01,5.925925925925925597e-01,4.479479479479479553e-01,4.084084084084084187e-01,5.935935935935935381e-01,3.363363363363363057e-01,5.155155155155155544e-01,4.989989989989990216e-01,3.343343343343343488e-01,5.865865865865865780e-01,3.558558558558558294e-01,4.059059059059059171e-01,5.380380380380380689e-01,2.842842842842842610e-01,4.889889889889889596e-01,4.249249249249248961e-01,3.083083083083082987e-01,5.240240240240240377e-01,2.677677677677677837e-01,3.988988988988989015e-01,4.439439439439439306e-01,2.372372372372372473e-01,4.594594594594594295e-01,3.273273273273273332e-01,2.932932932932932890e-01,4.444444444444444198e-01,2.042042042042042094e-01,4.054054054054054279e-01,3.763763763763763870e-01,2.152152152152152220e-01,4.089089089089089080e-01,2.222222222222222099e-01,2.752752752752752885e-01,3.843843843843843811e-01,1.551551551551551555e-01,3.378378378378378288e-01,2.582582582582582664e-01,1.996996996996996954e-01,3.378378378378378288e-01,1.581581581581581464e-01,2.612612612612612573e-01,2.857857857857857842e-01,1.281281281281281270e-01,2.897897897897898090e-01,1.896896896896896889e-01,1.746746746746746792e-01,2.727727727727727869e-01,1.116116116116116080e-01,2.277277277277277301e-01,1.901901901901901781e-01,1.161161161161161082e-01,2.237237237237237331e-01,1.121121121121121111e-01,1.566566566566566510e-01,1.786786786786786763e-01,9.359359359359359365e-02,1.601601601601601588e-01,1.251251251251251362e-01
7.557557557557557093e-01,7.097097097097097018e-01,7.732732732732732206e-01,7.692692692692693068e-01,7.072072072072072002e-01,7.937937937937937782e-01,6.811811811811812056e-01,7.247247247247247115e-01,7.542542542542542972e-01,6.091091091091090926e-01,7.732732732732732206e-01,6.741741741741741345e-01,6.221221221221221453e-01,7.697697697697697405e-01,5.795795795795796179e-01,7.012012012012012185e-01,7.092092092092091571e-01,5.635635635635635188e-01,7.367367367367367859e-01,5.975975975975975629e-01,6.256256256256256254e-01,7.252252252252252562e-01,4.964964964964965199e-01,6.896896896896896889e-01,6.216216216216216006e-01,5.310310310310309978e-01,7.262262262262262347e-01,4.929929929929929844e-01,5.825825825825825532e-01,6.501501501501500968e-01,4.269269269269269085e-01,6.736736736736737008e-01,5.240240240240240377e-01,5.105105105105105512e-01,6.801801801801802272e-01,4.119119119119118988e-01,6.046046046046046341e-01,5.470470470470470969e-01,4.034034034034034155e-01,6.626626626626626049e-01,4.179179179179179360e-01,5.140140140140140312e-01,6.221221221221221453e-01,3.423423423423423428e-01,5.785785785785785285e-01,4.509509509509509462e-01,4.054054054054054279e-01,6.241241241241241022e-01,3.183183183183183051e-01,5.345345345345344779e-01,5.140140140140140312e-01,2.987987987987987815e-01,5.520520520520521002e-01,3.438438438438438660e-01,4.069069069069068956e-01,5.350350350350350226e-01,2.457457457457457306e-01,5.055055055055055480e-01,4.179179179179179360e-01,2.877877877877877966e-01,5.290290290290290409e-01,2.637637637637637589e-01,4.014014014014014031e-01,4.384384384384384381e-01,2.087087087087086956e-01,4.959959959959959752e-01,2.942942942942942675e-01,2.962962962962962798e-01,4.579579579579579618e-01,2.022022022022021970e-01,4.069069069069068956e-01,3.598598598598598541e-01,1.826826826826826733e-01,4.164164164164164128e-01,2.012012012012011908e-01,2.652652652652652820e-01,3.843843843843843811e-01,1.436436436436436537e-01,3.693693693693693714e-01,2.387387387387387427e-01,1.851851851851851749e-01,3.613613613613613773e-01,1.486486486486486569e-01,2.747747747747747993e-01,2.892892892892892642e-01,1.116116116116116080e-01,3.218218218218218407e-01,1.696696696696696760e-01,1.676676676676676636e-01,2.672672672672672389e-01,8.958958958958958274e-02,2.312312312312312379e-01,1.696696696696696760e-01,1.151151151151151159e-01,2.322322322322322163e-01,1.116116116116116080e-01,1.531531531531531432e-01,1.851851851851851749e-01,9.459459459459459985e-02,1.321321321321321240e-01
7.307307307307306932e-01,7.502502502502502724e-01,6.661661661661661959e-01,7.412412412412412444e-01,7.237237237237237331e-01,6.356356356356356319e-01,7.932932932932932335e-01,6.261261261261261701e-01,6.951951951951952369e-01,7.392392392392392875e-01,5.535535535535535123e-01,7.667667667667668052e-01,6.231231231231231238e-01,6.081081081081081141e-01,7.717717717717718084e-01,5.225225225225225145e-01,7.132132132132131819e-01,6.661661661661661959e-01,4.919919919919920059e-01,7.592592592592593004e-01,5.415415415415415490e-01,5.860860860860860333e-01,7.012012012012012185e-01,4.474474474474474661e-01,6.886886886886887105e-01,5.965965965965965845e-01,4.904904904904904828e-01,7.377377377377377643e-01,4.379379379379379489e-01,6.171171171171171421e-01,6.166166166166165974e-01,3.863863863863863934e-01,7.027027027027027417e-01,4.754754754754754731e-01,4.644644644644644327e-01,6.746746746746746792e-01,3.283283283283283116e-01,6.176176176176175758e-01,5.105105105105105512e-01,3.748748748748748638e-01,6.851851851851852304e-01,3.728728728728728514e-01,5.070070070070069601e-01,5.970970970970971292e-01,3.183183183183183051e-01,6.196196196196196437e-01,4.399399399399399613e-01,3.678678678678678482e-01,6.146146146146146405e-01,2.902902902902902982e-01,5.060060060060059817e-01,4.819819819819819995e-01,2.587587587587587556e-01,5.995995995995996308e-01,3.183183183183183051e-01,3.798798798798798670e-01,5.500500500500500323e-01,2.507507507507507616e-01,5.075075075075075048e-01,3.933933933933934091e-01,2.687687687687687621e-01,5.410410410410410043e-01,2.582582582582582664e-01,4.064064064064064064e-01,4.344344344344344133e-01,1.961961961961961876e-01,4.749749749749749839e-01,2.817817817817817594e-01,2.647647647647647373e-01,4.589589589589589402e-01,1.976976976976976830e-01,3.843843843843843811e-01,3.293293293293293456e-01,1.891891891891891997e-01,4.389389389389389273e-01,1.926926926926926797e-01,2.767767767767767562e-01,3.758758758758758978e-01,1.426426426426426475e-01,3.508508508508508261e-01,2.572572572572572325e-01,1.726726726726726668e-01,3.713713713713713838e-01,1.446446446446446321e-01,2.547547547547547309e-01,2.907907907907907874e-01,1.066066066066066048e-01,3.113113113113112895e-01,1.561561561561561617e-01,1.751751751751751685e-01,2.737737737737737653e-01,9.609609609609609526e-02,2.132132132132132096e-01,1.871871871871871873e-01,1.141141141141141097e-01,2.402402402402402382e-01,1.136136136136136066e-01,1.571571571571571679e-01,1.581581581581581464e-01,1.456456456456456383e-01
7.777777777777777901e-01,7.482482482482482045e-01,7.647647647647647373e-01,6.981981981981981722e-01,7.692692692692693068e-01,7.222222222222222099e-01,6.506506506506506415e-01,8.033033033033033510e-01,6.301301301301300839e-01,7.107107107107106803e-01,7.457457457457457028e-01,5.950950950950950613e-01,7.712712712712712637e-01,6.386386386386386782e-01,6.341341341341341087e-01,7.627627627627627804e-01,5.345345345345344779e-01,7.102102102102102466e-01,6.821821821821821841e-01,5.240240240240240377e-01,7.627627627627627804e-01,5.635635635635635188e-01,6.146146146146146405e-01,7.162162162162162282e-01,4.834834834834834671e-01,7.197197197197197083e-01,5.840840840840840764e-01,5.025025025025025016e-01,7.292292292292291700e-01,4.539539539539539370e-01,6.066066066066065909e-01,6.406406406406406351e-01,3.898898898898898735e-01,7.057057057057056770e-01,4.769769769769769963e-01,4.719719719719719930e-01,6.561561561561561895e-01,3.763763763763763870e-01,6.176176176176175758e-01,5.430430430430430722e-01,3.778778778778778547e-01,6.741741741741741345e-01,3.878878878878878611e-01,4.779779779779779747e-01,5.900900900900900581e-01,2.877877877877877966e-01,6.186186186186186653e-01,4.294294294294294101e-01,3.788788788788788886e-01,6.556556556556556448e-01,2.992992992992992707e-01,5.095095095095094617e-01,4.994994994994995108e-01,2.507507507507507616e-01,5.940940940940940829e-01,3.298298298298298348e-01,3.878878878878878611e-01,5.465465465465465522e-01,2.292292292292292255e-01,5.105105105105105512e-01,4.009009009009009139e-01,2.572572572572572325e-01,5.685685685685685220e-01,2.297297297297297147e-01,3.918918918918918859e-01,4.629629629629629650e-01,1.631631631631631496e-01,4.849849849849849903e-01,2.897897897897898090e-01,2.682682682682682729e-01,4.959959959959959752e-01,1.741741741741741623e-01,3.928928928928928643e-01,3.573573573573573525e-01,1.716716716716716606e-01,4.629629629629629650e-01,1.931931931931931967e-01,2.522522522522522292e-01,3.988988988988989015e-01,1.296296296296296224e-01,3.648648648648648574e-01,2.422422422422422505e-01,1.681681681681681528e-01,4.054054054054054279e-01,1.106106106106106157e-01,2.737737737737737653e-01,2.937937937937937782e-01,8.758758758758758423e-02,3.273273273273273332e-01,1.566566566566566510e-01,1.581581581581581464e-01,2.717717717717717529e-01,9.559559559559559216e-02,2.437437437437437460e-01,1.946946946946946921e-01,1.051051051051051094e-01,2.472472472472472538e-01,1.196196196196196160e-01,1.426426426426426475e-01,1.436436436436436537e-01
7.212212212212212314e-01,7.327327327327327611e-01,6.901901901901902336e-01,7.762762762762762669e-01,6.401401401401400904e-01,7.477477477477477708e-01,7.122122122122122034e-01,6.171171171171171421e-01,7.982982982982982367e-01,6.031031031031031109e-01,6.821821821821821841e-01,7.412412412412412444e-01,5.370370370370369795e-01,7.552552552552552756e-01,6.226226226226225791e-01,5.665665665665665651e-01,7.752752752752752885e-01,4.939939939939939628e-01,6.816816816816816393e-01,6.731731731731731561e-01,4.719719719719719930e-01,7.547547547547547309e-01,5.075075075075075048e-01,5.560560560560560139e-01,7.042042042042041539e-01,4.509509509509509462e-01,6.906906906906906674e-01,5.655655655655655867e-01,4.584584584584584510e-01,7.247247247247247115e-01,4.434434434434434413e-01,5.635635635635635188e-01,6.401401401401400904e-01,3.798798798798798670e-01,6.926926926926927353e-01,4.534534534534534478e-01,4.309309309309309333e-01,6.951951951951952369e-01,3.393393393393393520e-01,5.945945945945946276e-01,5.425425425425425274e-01,3.553553553553553401e-01,6.791791791791791377e-01,3.728728728728728514e-01,4.424424424424424629e-01,6.026026026026025662e-01,2.847847847847848057e-01,6.206206206206206222e-01,4.239239239239239176e-01,3.558558558558558294e-01,6.576576576576576016e-01,2.832832832832832826e-01,4.779779779779779747e-01,5.110110110110109849e-01,2.632632632632632697e-01,6.011011011011010430e-01,3.303303303303303240e-01,3.668668668668668698e-01,5.365365365365365458e-01,2.017017017017017078e-01,4.749749749749749839e-01,3.858858858858859042e-01,2.572572572572572325e-01,5.345345345345344779e-01,2.317317317317317271e-01,3.628628628628628450e-01,4.709709709709709591e-01,1.576576576576576572e-01,4.884884884884884704e-01,2.797797797797798025e-01,2.497497497497497554e-01,4.739739739739739499e-01,1.626626626626626604e-01,3.773773773773773654e-01,3.413413413413413644e-01,1.731731731731731838e-01,4.374374374374374597e-01,2.032032032032032032e-01,2.602602602602602788e-01,3.778778778778778547e-01,1.201201201201201191e-01,3.663663663663663805e-01,2.397397397397397489e-01,1.636636636636636666e-01,3.823823823823823687e-01,1.311311311311311179e-01,2.637637637637637589e-01,2.817817817817817594e-01,9.759759759759759068e-02,3.033033033033032955e-01,1.491491491491491461e-01,1.721721721721721776e-01,2.927927927927927998e-01,9.309309309309309055e-02,2.147147147147147050e-01,1.736736736736736730e-01,1.231231231231231238e-01,2.152152152152152220e-01,1.206206206206206222e-01,1.476476476476476507e-01
7.492492492492492939e-01,7.607607607607607125e-01,6.776776776776777256e-01,7.042042042042041539e-01,7.527527527527527740e-01,5.920920920920921260e-01,7.542542542542542972e-01,6.731731731731731561e-01,6.036036036036035446e-01,7.957957957957957351e-01,5.640640640640640635e-01,6.856856856856856641e-01,7.332332332332331948e-01,5.220220220220219698e-01,7.622622622622622357e-01,5.760760760760760268e-01,5.695695695695696115e-01,7.722722722722722422e-01,4.664664664664664451e-01,7.032032032032031754e-01,6.396396396396396566e-01,4.584584584584584510e-01,7.762762762762762669e-01,4.784784784784784639e-01,5.580580580580580818e-01,7.277277277277277578e-01,3.988988988988989015e-01,6.896896896896896889e-01,5.405405405405405705e-01,4.264264264264264193e-01,7.362362362362362411e-01,3.813813813813813902e-01,5.745745745745746147e-01,6.361361361361361766e-01,3.618618618618618665e-01,7.067067067067066555e-01,4.249249249249248961e-01,4.464464464464464322e-01,6.791791791791791377e-01,3.023023023023023170e-01,6.161161161161161637e-01,5.120120120120119633e-01,3.383383383383383181e-01,6.861861861861862089e-01,3.298298298298298348e-01,5.010010010010009784e-01,6.076076076076075694e-01,2.597597597597597341e-01,6.146146146146146405e-01,4.134134134134134220e-01,3.283283283283283116e-01,6.216216216216216006e-01,2.612612612612612573e-01,5.090090090090090280e-01,4.829829829829829779e-01,2.387387387387387427e-01,6.016016016016015877e-01,3.108108108108108003e-01,3.663663663663663805e-01,5.470470470470470969e-01,1.856856856856856919e-01,5.025025025025025016e-01,3.868868868868868827e-01,2.357357357357357242e-01,5.490490490490490538e-01,2.017017017017017078e-01,3.603603603603603434e-01,4.374374374374374597e-01,1.466466466466466445e-01,4.979979979979979876e-01,2.822822822822823041e-01,2.287287287287287363e-01,4.824824824824824887e-01,1.521521521521521647e-01,3.993993993993993907e-01,3.448448448448448445e-01,1.631631631631631496e-01,4.479479479479479553e-01,1.756756756756756854e-01,2.622622622622622357e-01,3.828828828828828579e-01,1.111111111111111049e-01,3.513513513513513709e-01,2.412412412412412444e-01,1.731731731731731838e-01,3.668668668668668698e-01,1.501501501501501523e-01,2.502502502502502724e-01,2.847847847847848057e-01,9.459459459459459985e-02,3.228228228228228192e-01,1.571571571571571679e-01,1.631631631631631496e-01,2.817817817817817594e-01,1.056056056056055986e-01,2.142142142142142158e-01,1.841841841841841965e-01,1.271271271271271208e-01,1.961961961961961876e-01,1.446446446446446321e-01
